store_id,region,test_group,category_id,category_name,week_start_date,period,revenue,units_sold
T1054,South,Test,CAT02,Apparel & Accessories,2026-03-09,Pre,20318.83,741
T1054,South,Test,CAT02,Apparel & Accessories,2026-03-16,Pre,20116.33,1089
T1054,South,Test,CAT02,Apparel & Accessories,2026-03-23,Pre,21428.14,774
T1054,South,Test,CAT02,Apparel & Accessories,2026-03-30,Pre,19648.01,522
T1054,South,Test,CAT02,Apparel & Accessories,2026-04-06,Post,20694.61,597
T1054,South,Test,CAT02,Apparel & Accessories,2026-04-13,Post,21522.63,526
T1054,South,Test,CAT02,Apparel & Accessories,2026-04-20,Post,20778.59,556
T1054,South,Test,CAT02,Apparel & Accessories,2026-04-27,Post,21269.59,546
T1054,South,Test,CAT02,Apparel & Accessories,2026-05-04,Post,22296.8,1159
T1054,South,Test,CAT02,Apparel & Accessories,2026-05-11,Post,20993.57,881
T1054,South,Test,CAT02,Apparel & Accessories,2026-05-18,Post,23975.64,1156
T1054,South,Test,CAT02,Apparel & Accessories,2026-05-25,Post,21721.56,599
T1054,South,Test,CAT02,Apparel & Accessories,2026-06-01,Post,21525.82,492
T1054,South,Test,CAT02,Apparel & Accessories,2026-06-08,Post,20113.97,943
T1054,South,Test,CAT02,Apparel & Accessories,2026-06-15,Post,22110.2,737
T1054,South,Test,CAT02,Apparel & Accessories,2026-06-22,Post,18625.22,478
T1054,South,Test,CAT02,Apparel & Accessories,2026-06-29,Post,20529.08,478
T1054,South,Test,CAT03,Home,2026-01-05,Pre,23950.95,650
T1054,South,Test,CAT03,Home,2026-01-12,Pre,24480.19,1199
T1054,South,Test,CAT03,Home,2026-01-19,Pre,23073.2,719
T1054,South,Test,CAT03,Home,2026-01-26,Pre,22615.96,840
T1054,South,Test,CAT03,Home,2026-02-02,Pre,24151.44,542
T1054,South,Test,CAT03,Home,2026-02-09,Pre,23810.02,1096
T1054,South,Test,CAT03,Home,2026-02-16,Pre,24100.06,919
T1054,South,Test,CAT03,Home,2026-02-23,Pre,25977.57,745
T1054,South,Test,CAT03,Home,2026-03-02,Pre,27090.59,735
T1054,South,Test,CAT03,Home,2026-03-09,Pre,24533.75,1275
T1054,South,Test,CAT03,Home,2026-03-16,Pre,26282.64,1101
T1054,South,Test,CAT03,Home,2026-03-23,Pre,24419.57,805
T1054,South,Test,CAT03,Home,2026-03-30,Pre,24386.57,1087
T1054,South,Test,CAT03,Home,2026-04-06,Post,24997.13,936
T1054,South,Test,CAT03,Home,2026-04-13,Post,27417.8,1066
T1054,South,Test,CAT03,Home,2026-04-20,Post,23139.79,821
T1054,South,Test,CAT03,Home,2026-04-27,Post,23016.45,755
T1054,South,Test,CAT03,Home,2026-05-04,Post,28877.35,752
T1054,South,Test,CAT03,Home,2026-05-11,Post,24488.6,989
T1054,South,Test,CAT03,Home,2026-05-18,Post,25796.24,576
T1054,South,Test,CAT03,Home,2026-05-25,Post,25403.98,1168
T1054,South,Test,CAT03,Home,2026-06-01,Post,28860.85,1381
T1054,South,Test,CAT03,Home,2026-06-08,Post,28228.25,1092
T1054,South,Test,CAT03,Home,2026-06-15,Post,24386.57,1185
T1054,South,Test,CAT03,Home,2026-06-22,Post,26739.2,604
T1054,South,Test,CAT03,Home,2026-06-29,Post,27291.84,900
T1054,South,Test,CAT04,Electronics,2026-01-05,Pre,17196.28,730
T1054,South,Test,CAT04,Electronics,2026-01-12,Pre,14457.66,429
T1054,South,Test,CAT04,Electronics,2026-01-19,Pre,14864.59,352
T1054,South,Test,CAT04,Electronics,2026-01-26,Pre,17488.53,787
T1054,South,Test,CAT04,Electronics,2026-02-02,Pre,15323.66,737
T1054,South,Test,CAT04,Electronics,2026-02-09,Pre,17234.76,705
T1054,South,Test,CAT04,Electronics,2026-02-16,Pre,15646.91,526
T1054,South,Test,CAT04,Electronics,2026-02-23,Pre,15221.64,546
T1054,South,Test,CAT04,Electronics,2026-03-02,Pre,16036.43,883
T1054,South,Test,CAT04,Electronics,2026-03-09,Pre,17055.29,391
T1054,South,Test,CAT04,Electronics,2026-03-16,Pre,17518.5,460
T1054,South,Test,CAT04,Electronics,2026-03-23,Pre,17728.07,568
T1054,South,Test,CAT04,Electronics,2026-03-30,Pre,18258.39,437
T1054,South,Test,CAT04,Electronics,2026-04-06,Post,18402.19,921
T1054,South,Test,CAT04,Electronics,2026-04-13,Post,18705.27,675
T1054,South,Test,CAT04,Electronics,2026-04-20,Post,19652.22,575
T1054,South,Test,CAT04,Electronics,2026-04-27,Post,22867.81,948
T1054,South,Test,CAT04,Electronics,2026-05-04,Post,20167.36,672
T1054,South,Test,CAT04,Electronics,2026-05-11,Post,19571.62,631
T1054,South,Test,CAT04,Electronics,2026-05-18,Post,20897.27,698
T1054,South,Test,CAT04,Electronics,2026-05-25,Post,20223.27,514
T1054,South,Test,CAT04,Electronics,2026-06-01,Post,21155.65,505
T1054,South,Test,CAT04,Electronics,2026-06-08,Post,19632.72,758
T1054,South,Test,CAT04,Electronics,2026-06-15,Post,20577.88,500
T1054,South,Test,CAT04,Electronics,2026-06-22,Post,21849.24,600
T1054,South,Test,CAT04,Electronics,2026-06-29,Post,19570.71,828
T1054,South,Test,CAT05,Beauty & Personal Care,2026-01-05,Pre,13175.98,603
T1054,South,Test,CAT05,Beauty & Personal Care,2026-01-12,Pre,13994.27,401
T1054,South,Test,CAT05,Beauty & Personal Care,2026-01-19,Pre,14925.96,413
T1054,South,Test,CAT05,Beauty & Personal Care,2026-01-26,Pre,12749.24,649
T1054,South,Test,CAT05,Beauty & Personal Care,2026-02-02,Pre,14393.46,555
T1054,South,Test,CAT05,Beauty & Personal Care,2026-02-09,Pre,13972.8,496
T1054,South,Test,CAT05,Beauty & Personal Care,2026-02-16,Pre,12616.75,304
T1054,South,Test,CAT05,Beauty & Personal Care,2026-02-23,Pre,13433.85,742
T1054,South,Test,CAT05,Beauty & Personal Care,2026-03-02,Pre,15950.63,802
T1054,South,Test,CAT05,Beauty & Personal Care,2026-03-09,Pre,14618.82,327
T1054,South,Test,CAT05,Beauty & Personal Care,2026-03-16,Pre,14152.21,366
T1054,South,Test,CAT05,Beauty & Personal Care,2026-03-23,Pre,13176.49,683
T1054,South,Test,CAT05,Beauty & Personal Care,2026-03-30,Pre,11897.23,387
T1054,South,Test,CAT05,Beauty & Personal Care,2026-04-06,Post,12703.95,486
T1054,South,Test,CAT05,Beauty & Personal Care,2026-04-13,Post,13951.1,759
T1054,South,Test,CAT05,Beauty & Personal Care,2026-04-20,Post,14004.59,517
T1054,South,Test,CAT05,Beauty & Personal Care,2026-04-27,Post,15292.91,847
T1054,South,Test,CAT05,Beauty & Personal Care,2026-05-04,Post,13261.65,568
T1054,South,Test,CAT05,Beauty & Personal Care,2026-05-11,Post,13236.17,541
T1054,South,Test,CAT05,Beauty & Personal Care,2026-05-18,Post,14755.66,423
T1054,South,Test,CAT05,Beauty & Personal Care,2026-05-25,Post,13905.46,738
T1054,South,Test,CAT05,Beauty & Personal Care,2026-06-01,Post,13946.31,348
T1054,South,Test,CAT05,Beauty & Personal Care,2026-06-08,Post,15522.39,479
T1054,South,Test,CAT05,Beauty & Personal Care,2026-06-15,Post,13429.4,327
T1054,South,Test,CAT05,Beauty & Personal Care,2026-06-22,Post,15464.37,355
T1054,South,Test,CAT05,Beauty & Personal Care,2026-06-29,Post,14955.88,451
T1054,South,Test,CAT06,Toys,2026-01-05,Pre,9589.63,281
T1054,South,Test,CAT06,Toys,2026-01-12,Pre,9927.36,339
T1054,South,Test,CAT06,Toys,2026-01-19,Pre,9451.14,261
T1054,South,Test,CAT06,Toys,2026-01-26,Pre,9892.62,229
T1054,South,Test,CAT06,Toys,2026-02-02,Pre,11235.89,268
T1054,South,Test,CAT06,Toys,2026-02-09,Pre,9631.83,233
T1054,South,Test,CAT06,Toys,2026-02-16,Pre,8987.72,356
T1054,South,Test,CAT06,Toys,2026-02-23,Pre,10185.25,297
T1054,South,Test,CAT06,Toys,2026-03-02,Pre,11257.96,478
T1054,South,Test,CAT06,Toys,2026-03-09,Pre,10417.01,408
T1054,South,Test,CAT06,Toys,2026-03-16,Pre,10123.69,346
T1054,South,Test,CAT06,Toys,2026-03-23,Pre,10132.44,552
T1054,South,Test,CAT06,Toys,2026-03-30,Pre,11113.35,414
T1054,South,Test,CAT06,Toys,2026-04-06,Post,10666.45,368
T1054,South,Test,CAT06,Toys,2026-04-13,Post,9681.47,215
T1054,South,Test,CAT06,Toys,2026-04-20,Post,10900.23,432
T1054,South,Test,CAT06,Toys,2026-04-27,Post,10637.39,419
T1054,South,Test,CAT06,Toys,2026-05-04,Post,11187.63,331
T1054,South,Test,CAT06,Toys,2026-05-11,Post,11855.24,627
T1054,South,Test,CAT06,Toys,2026-05-18,Post,12006.82,272
T1054,South,Test,CAT06,Toys,2026-05-25,Post,10688.27,339
T1054,South,Test,CAT06,Toys,2026-06-01,Post,10977.27,441
T1054,South,Test,CAT06,Toys,2026-06-08,Post,11992.58,527
T1054,South,Test,CAT06,Toys,2026-06-15,Post,10915.36,599
T1054,South,Test,CAT06,Toys,2026-06-22,Post,11610.81,281
T1054,South,Test,CAT06,Toys,2026-06-29,Post,10266.92,275
T1054,South,Test,CAT07,Hardlines,2026-01-05,Pre,14655.23,475
T1054,South,Test,CAT07,Hardlines,2026-01-12,Pre,17521.12,395
T1054,South,Test,CAT07,Hardlines,2026-01-19,Pre,17637.85,483
T1054,South,Test,CAT07,Hardlines,2026-01-26,Pre,16390.33,865
T1054,South,Test,CAT07,Hardlines,2026-02-02,Pre,15502.52,432
T1054,South,Test,CAT07,Hardlines,2026-02-09,Pre,15158.23,440
T1054,South,Test,CAT07,Hardlines,2026-02-16,Pre,15462.58,645
T1054,South,Test,CAT07,Hardlines,2026-02-23,Pre,14521.55,392
T1054,South,Test,CAT07,Hardlines,2026-03-02,Pre,16614.79,516
T1054,South,Test,CAT07,Hardlines,2026-03-09,Pre,16560.56,451
T1054,South,Test,CAT07,Hardlines,2026-03-16,Pre,16597.53,716
T1054,South,Test,CAT07,Hardlines,2026-03-23,Pre,17589.38,407
T1054,South,Test,CAT07,Hardlines,2026-03-30,Pre,16232.2,575
T1054,South,Test,CAT07,Hardlines,2026-04-06,Post,16689.38,696
T1054,South,Test,CAT07,Hardlines,2026-04-13,Post,14461.34,536
T1054,South,Test,CAT07,Hardlines,2026-04-20,Post,17179.64,506
T1054,South,Test,CAT07,Hardlines,2026-04-27,Post,17037.14,450
T1054,South,Test,CAT07,Hardlines,2026-05-04,Post,15207.68,699
T1054,South,Test,CAT07,Hardlines,2026-05-11,Post,16361.69,486
T1054,South,Test,CAT07,Hardlines,2026-05-18,Post,17939.9,472
T1054,South,Test,CAT07,Hardlines,2026-05-25,Post,17096.33,613
T1054,South,Test,CAT07,Hardlines,2026-06-01,Post,16025.49,646
T1054,South,Test,CAT07,Hardlines,2026-06-08,Post,17424.77,667
T1054,South,Test,CAT07,Hardlines,2026-06-15,Post,18965.64,484
T1054,South,Test,CAT07,Hardlines,2026-06-22,Post,15296.34,681
T1054,South,Test,CAT07,Hardlines,2026-06-29,Post,17783.03,481
T1054,South,Test,CAT08,Softlines,2026-01-05,Pre,12403.87,451
T1054,South,Test,CAT08,Softlines,2026-01-12,Pre,11163.45,258
T1054,South,Test,CAT08,Softlines,2026-01-19,Pre,12543.18,631
T1054,South,Test,CAT08,Softlines,2026-01-26,Pre,11829.06,280
T1054,South,Test,CAT08,Softlines,2026-02-02,Pre,12095.97,386
T1054,South,Test,CAT08,Softlines,2026-02-09,Pre,12840.33,292
T1054,South,Test,CAT08,Softlines,2026-02-16,Pre,12855.01,400
T1054,South,Test,CAT08,Softlines,2026-02-23,Pre,12886.8,549
T1054,South,Test,CAT08,Softlines,2026-03-02,Pre,14616.19,741
T1054,South,Test,CAT08,Softlines,2026-03-09,Pre,12459.76,627
T1054,South,Test,CAT08,Softlines,2026-03-16,Pre,11719.47,497
T1054,South,Test,CAT08,Softlines,2026-03-23,Pre,13271.78,434
T1054,South,Test,CAT08,Softlines,2026-03-30,Pre,12993.44,354
T1054,South,Test,CAT08,Softlines,2026-04-06,Post,12337.23,471
T1054,South,Test,CAT08,Softlines,2026-04-13,Post,12327.11,588
T1054,South,Test,CAT08,Softlines,2026-04-20,Post,14099.56,345
T1054,South,Test,CAT08,Softlines,2026-04-27,Post,11172.93,508
T1054,South,Test,CAT08,Softlines,2026-05-04,Post,13220.53,366
T1054,South,Test,CAT08,Softlines,2026-05-11,Post,12481.2,617
T1054,South,Test,CAT08,Softlines,2026-05-18,Post,13445.62,366
T1054,South,Test,CAT08,Softlines,2026-05-25,Post,12441.4,537
T1054,South,Test,CAT08,Softlines,2026-06-01,Post,13568.11,447
T1054,South,Test,CAT08,Softlines,2026-06-08,Post,14191.46,343
T1054,South,Test,CAT08,Softlines,2026-06-15,Post,12829.38,652
T1054,South,Test,CAT08,Softlines,2026-06-22,Post,13003.27,327
T1054,South,Test,CAT08,Softlines,2026-06-29,Post,13732.21,510
T1055,South,Test,CAT01,Grocery & Essentials,2026-01-05,Pre,47640.58,1943
T1055,South,Test,CAT01,Grocery & Essentials,2026-01-12,Pre,53113.09,1844
T1055,South,Test,CAT01,Grocery & Essentials,2026-01-19,Pre,48139.6,1657
T1055,South,Test,CAT01,Grocery & Essentials,2026-01-26,Pre,50039.16,2186
T1055,South,Test,CAT01,Grocery & Essentials,2026-02-02,Pre,46283.43,1679
T1055,South,Test,CAT01,Grocery & Essentials,2026-02-09,Pre,47811.4,2387
T1055,South,Test,CAT01,Grocery & Essentials,2026-02-16,Pre,48851.09,2225
T1055,South,Test,CAT01,Grocery & Essentials,2026-02-23,Pre,50534.87,2168
T1055,South,Test,CAT01,Grocery & Essentials,2026-03-02,Pre,49850.65,1345
T1055,South,Test,CAT01,Grocery & Essentials,2026-03-09,Pre,51027.46,2158
T1055,South,Test,CAT01,Grocery & Essentials,2026-03-16,Pre,54585.91,1599
T1055,South,Test,CAT01,Grocery & Essentials,2026-03-23,Pre,47827.38,1497
T1055,South,Test,CAT01,Grocery & Essentials,2026-03-30,Pre,57366.5,2619
T1055,South,Test,CAT01,Grocery & Essentials,2026-04-06,Post,51369.51,1283
T1055,South,Test,CAT01,Grocery & Essentials,2026-04-13,Post,50593.83,1525
T1055,South,Test,CAT01,Grocery & Essentials,2026-04-20,Post,51165.83,1867
T1055,South,Test,CAT01,Grocery & Essentials,2026-04-27,Post,50273.48,1533
T1055,South,Test,CAT01,Grocery & Essentials,2026-05-04,Post,53905.75,2422
T1055,South,Test,CAT01,Grocery & Essentials,2026-05-11,Post,53286.63,1433
T1055,South,Test,CAT01,Grocery & Essentials,2026-05-18,Post,52873.37,1551
T1055,South,Test,CAT01,Grocery & Essentials,2026-05-25,Post,51125.94,1873
T1055,South,Test,CAT01,Grocery & Essentials,2026-06-01,Post,54264.91,1371
T1055,South,Test,CAT01,Grocery & Essentials,2026-06-08,Post,52649.92,2612
T1055,South,Test,CAT01,Grocery & Essentials,2026-06-15,Post,47257.07,2195
T1055,South,Test,CAT01,Grocery & Essentials,2026-06-22,Post,55486.35,3019
T1055,South,Test,CAT01,Grocery & Essentials,2026-06-29,Post,57109.44,1789
T1055,South,Test,CAT02,Apparel & Accessories,2026-01-05,Pre,19873.58,525
T1055,South,Test,CAT02,Apparel & Accessories,2026-01-12,Pre,20351.73,624
T1055,South,Test,CAT02,Apparel & Accessories,2026-01-19,Pre,21940.51,646
T1055,South,Test,CAT02,Apparel & Accessories,2026-01-26,Pre,22634.12,835
T1055,South,Test,CAT02,Apparel & Accessories,2026-02-02,Pre,20818.11,488
T1055,South,Test,CAT02,Apparel & Accessories,2026-02-09,Pre,21694.49,618
T1055,South,Test,CAT02,Apparel & Accessories,2026-02-16,Pre,22165.77,789
T1055,South,Test,CAT02,Apparel & Accessories,2026-02-23,Pre,21835.79,967
T1055,South,Test,CAT02,Apparel & Accessories,2026-03-02,Pre,22015.13,897
T1055,South,Test,CAT02,Apparel & Accessories,2026-03-09,Pre,22393.11,683
T1055,South,Test,CAT02,Apparel & Accessories,2026-03-16,Pre,19094.68,649
T1055,South,Test,CAT02,Apparel & Accessories,2026-03-23,Pre,21170.03,619
T1055,South,Test,CAT02,Apparel & Accessories,2026-03-30,Pre,21623.63,560
T1055,South,Test,CAT02,Apparel & Accessories,2026-04-06,Post,20789.92,650
T1055,South,Test,CAT02,Apparel & Accessories,2026-04-13,Post,21557.77,1029
T1055,South,Test,CAT02,Apparel & Accessories,2026-04-20,Post,22254.41,1171
T1055,South,Test,CAT02,Apparel & Accessories,2026-04-27,Post,23495.55,915
T1055,South,Test,CAT02,Apparel & Accessories,2026-05-04,Post,22061.37,704
T1055,South,Test,CAT02,Apparel & Accessories,2026-05-11,Post,22950.09,772
T1055,South,Test,CAT02,Apparel & Accessories,2026-05-18,Post,22101.87,766
T1055,South,Test,CAT02,Apparel & Accessories,2026-05-25,Post,24401.37,797
T1055,South,Test,CAT02,Apparel & Accessories,2026-06-01,Post,20956.86,468
T1055,South,Test,CAT02,Apparel & Accessories,2026-06-08,Post,22996.72,801
T1055,South,Test,CAT02,Apparel & Accessories,2026-06-15,Post,20668.18,592
T1055,South,Test,CAT02,Apparel & Accessories,2026-06-22,Post,23596.78,633
T1055,South,Test,CAT02,Apparel & Accessories,2026-06-29,Post,21149.44,1054
T1055,South,Test,CAT03,Home,2026-01-05,Pre,24882.57,736
T1055,South,Test,CAT03,Home,2026-01-12,Pre,24779.34,642
T1055,South,Test,CAT03,Home,2026-01-19,Pre,29463.04,1249
T1055,South,Test,CAT03,Home,2026-01-26,Pre,24392.57,589
T1055,South,Test,CAT03,Home,2026-02-02,Pre,27436.84,684
T1055,South,Test,CAT03,Home,2026-02-09,Pre,29025.32,647
T1055,South,Test,CAT03,Home,2026-02-16,Pre,21879.97,1035
T1055,South,Test,CAT03,Home,2026-02-23,Pre,26141.37,878
T1055,South,Test,CAT03,Home,2026-03-02,Pre,28591.05,945
T1055,South,Test,CAT03,Home,2026-03-09,Pre,23255.3,840
T1055,South,Test,CAT03,Home,2026-03-16,Pre,27995.45,1264
T1055,South,Test,CAT03,Home,2026-03-23,Pre,26224.41,1140
T1055,South,Test,CAT03,Home,2026-03-30,Pre,22817.19,770
T1055,South,Test,CAT03,Home,2026-04-06,Post,28604.99,900
T1055,South,Test,CAT03,Home,2026-04-13,Post,27881.98,659
T1055,South,Test,CAT03,Home,2026-04-20,Post,25303.93,1189
T1055,South,Test,CAT03,Home,2026-04-27,Post,28213.64,1208
T1055,South,Test,CAT03,Home,2026-05-04,Post,24096.56,573
T1055,South,Test,CAT03,Home,2026-05-11,Post,26103.95,1077
T1055,South,Test,CAT03,Home,2026-05-18,Post,27313.95,673
T1055,South,Test,CAT03,Home,2026-05-25,Post,27316.96,657
T1055,South,Test,CAT03,Home,2026-06-01,Post,28302.92,641
T1055,South,Test,CAT03,Home,2026-06-08,Post,31737.62,1132
T1055,South,Test,CAT03,Home,2026-06-15,Post,25640.52,572
T1055,South,Test,CAT03,Home,2026-06-22,Post,28179.7,944
T1055,South,Test,CAT03,Home,2026-06-29,Post,28335.58,902
T1055,South,Test,CAT04,Electronics,2026-01-05,Pre,18662.87,468
T1055,South,Test,CAT04,Electronics,2026-01-12,Pre,17306.75,590
T1055,South,Test,CAT04,Electronics,2026-01-19,Pre,15256.97,453
T1055,South,Test,CAT04,Electronics,2026-01-26,Pre,17616.56,415
T1055,South,Test,CAT04,Electronics,2026-02-02,Pre,15244.66,507
T1055,South,Test,CAT04,Electronics,2026-02-09,Pre,18902.22,585
T1055,South,Test,CAT04,Electronics,2026-02-16,Pre,17708.41,489
T1055,South,Test,CAT04,Electronics,2026-02-23,Pre,18247.52,586
T1055,South,Test,CAT04,Electronics,2026-03-02,Pre,16646.32,632
T1055,South,Test,CAT04,Electronics,2026-03-09,Pre,16766.16,608
T1055,South,Test,CAT04,Electronics,2026-03-16,Pre,18705.56,460
T1055,South,Test,CAT04,Electronics,2026-03-23,Pre,17709.25,723
T1055,South,Test,CAT04,Electronics,2026-03-30,Pre,17231.46,825
T1055,South,Test,CAT04,Electronics,2026-04-06,Post,23377.78,1250
T1055,South,Test,CAT04,Electronics,2026-04-13,Post,22237.29,1052
T1055,South,Test,CAT04,Electronics,2026-04-20,Post,21799.64,665
T1055,South,Test,CAT04,Electronics,2026-04-27,Post,21928.14,657
T1055,South,Test,CAT04,Electronics,2026-05-04,Post,19455.25,834
T1055,South,Test,CAT04,Electronics,2026-05-11,Post,18172.5,453
T1055,South,Test,CAT04,Electronics,2026-05-18,Post,19939.27,641
T1055,South,Test,CAT04,Electronics,2026-05-25,Post,19765.62,810
T1055,South,Test,CAT04,Electronics,2026-06-01,Post,19400.89,565
T1055,South,Test,CAT04,Electronics,2026-06-08,Post,21942.14,1041
T1055,South,Test,CAT04,Electronics,2026-06-15,Post,21524.85,982
T1055,South,Test,CAT04,Electronics,2026-06-22,Post,20384.29,590
T1055,South,Test,CAT04,Electronics,2026-06-29,Post,22995.62,587
T1055,South,Test,CAT05,Beauty & Personal Care,2026-01-05,Pre,12779.11,319
T1055,South,Test,CAT05,Beauty & Personal Care,2026-01-12,Pre,13470.16,389
T1055,South,Test,CAT05,Beauty & Personal Care,2026-01-19,Pre,13873.18,375
T1055,South,Test,CAT05,Beauty & Personal Care,2026-01-26,Pre,13508.47,334
T1055,South,Test,CAT05,Beauty & Personal Care,2026-02-02,Pre,13837.94,501
T1055,South,Test,CAT05,Beauty & Personal Care,2026-02-09,Pre,14383.11,546
T1055,South,Test,CAT05,Beauty & Personal Care,2026-02-16,Pre,13209.06,339
T1055,South,Test,CAT05,Beauty & Personal Care,2026-02-23,Pre,14364.92,622
T1055,South,Test,CAT05,Beauty & Personal Care,2026-03-02,Pre,14615.98,559
T1055,South,Test,CAT05,Beauty & Personal Care,2026-03-09,Pre,14815.35,683
T1055,South,Test,CAT05,Beauty & Personal Care,2026-03-16,Pre,15422.24,601
T1055,South,Test,CAT05,Beauty & Personal Care,2026-03-23,Pre,14032.0,316
T1055,South,Test,CAT05,Beauty & Personal Care,2026-03-30,Pre,13319.52,301
T1055,South,Test,CAT05,Beauty & Personal Care,2026-04-06,Post,13612.98,383
T1055,South,Test,CAT05,Beauty & Personal Care,2026-04-13,Post,15855.73,398
T1055,South,Test,CAT05,Beauty & Personal Care,2026-04-20,Post,16458.86,659
T1055,South,Test,CAT05,Beauty & Personal Care,2026-04-27,Post,14540.19,334
T1055,South,Test,CAT05,Beauty & Personal Care,2026-05-04,Post,16723.68,526
T1055,South,Test,CAT05,Beauty & Personal Care,2026-05-11,Post,13391.91,482
T1055,South,Test,CAT05,Beauty & Personal Care,2026-05-18,Post,15232.57,557
T1055,South,Test,CAT05,Beauty & Personal Care,2026-05-25,Post,16630.59,563
T1055,South,Test,CAT05,Beauty & Personal Care,2026-06-01,Post,15953.43,503
T1055,South,Test,CAT05,Beauty & Personal Care,2026-06-08,Post,15759.26,410
T1055,South,Test,CAT05,Beauty & Personal Care,2026-06-15,Post,15023.21,473
T1055,South,Test,CAT05,Beauty & Personal Care,2026-06-22,Post,14680.18,779
T1055,South,Test,CAT05,Beauty & Personal Care,2026-06-29,Post,15687.09,381
T1055,South,Test,CAT06,Toys,2026-01-05,Pre,10795.38,389
T1055,South,Test,CAT06,Toys,2026-01-12,Pre,11138.5,305
T1055,South,Test,CAT06,Toys,2026-01-19,Pre,10745.75,241
T1055,South,Test,CAT06,Toys,2026-01-26,Pre,9761.4,220
T1055,South,Test,CAT06,Toys,2026-02-02,Pre,9928.83,373
T1055,South,Test,CAT06,Toys,2026-02-09,Pre,10544.28,421
T1055,South,Test,CAT06,Toys,2026-02-16,Pre,9615.74,316
T1055,South,Test,CAT06,Toys,2026-02-23,Pre,9664.12,217
T1055,South,Test,CAT06,Toys,2026-03-02,Pre,11529.05,577
T1055,South,Test,CAT06,Toys,2026-03-09,Pre,10204.75,334
T1055,South,Test,CAT06,Toys,2026-03-16,Pre,11345.24,614
T1055,South,Test,CAT06,Toys,2026-03-23,Pre,11796.1,471
T1055,South,Test,CAT06,Toys,2026-03-30,Pre,11221.03,303
T1055,South,Test,CAT06,Toys,2026-04-06,Post,9948.58,300
T1055,South,Test,CAT06,Toys,2026-04-13,Post,11332.4,623
T1055,South,Test,CAT06,Toys,2026-04-20,Post,12415.45,363
T1055,South,Test,CAT06,Toys,2026-04-27,Post,11332.03,476
T1055,South,Test,CAT06,Toys,2026-05-04,Post,10949.18,549
T1055,South,Test,CAT06,Toys,2026-05-11,Post,11146.12,304
T1055,South,Test,CAT06,Toys,2026-05-18,Post,10187.07,328
T1055,South,Test,CAT06,Toys,2026-05-25,Post,11290.03,332
T1055,South,Test,CAT06,Toys,2026-06-01,Post,10949.63,334
T1055,South,Test,CAT06,Toys,2026-06-08,Post,10673.79,390
T1055,South,Test,CAT06,Toys,2026-06-15,Post,11229.78,415
T1055,South,Test,CAT06,Toys,2026-06-22,Post,11471.88,496
T1055,South,Test,CAT06,Toys,2026-06-29,Post,11282.9,465
T1055,South,Test,CAT07,Hardlines,2026-01-05,Pre,16060.22,441
T1055,South,Test,CAT07,Hardlines,2026-01-12,Pre,16363.18,626
T1055,South,Test,CAT07,Hardlines,2026-01-19,Pre,15493.17,368
T1055,South,Test,CAT07,Hardlines,2026-01-26,Pre,15953.16,416
T1055,South,Test,CAT07,Hardlines,2026-02-02,Pre,17072.18,645
T1055,South,Test,CAT07,Hardlines,2026-02-09,Pre,15937.84,486
T1055,South,Test,CAT07,Hardlines,2026-02-16,Pre,15876.28,411
T1055,South,Test,CAT07,Hardlines,2026-02-23,Pre,16102.24,678
T1055,South,Test,CAT07,Hardlines,2026-03-02,Pre,19698.37,545
T1055,South,Test,CAT07,Hardlines,2026-03-09,Pre,16994.51,623
T1055,South,Test,CAT07,Hardlines,2026-03-16,Pre,16405.15,408
T1055,South,Test,CAT07,Hardlines,2026-03-23,Pre,18822.11,937
T1055,South,Test,CAT07,Hardlines,2026-03-30,Pre,17220.47,843
T1055,South,Test,CAT07,Hardlines,2026-04-06,Post,17820.66,630
T1055,South,Test,CAT07,Hardlines,2026-04-13,Post,15812.91,689
T1055,South,Test,CAT07,Hardlines,2026-04-20,Post,18474.48,764
T1055,South,Test,CAT07,Hardlines,2026-04-27,Post,16878.4,417
T1055,South,Test,CAT07,Hardlines,2026-05-04,Post,16977.23,720
T1055,South,Test,CAT07,Hardlines,2026-05-11,Post,17495.85,729
T1055,South,Test,CAT07,Hardlines,2026-05-18,Post,18206.4,433
T1055,South,Test,CAT07,Hardlines,2026-05-25,Post,17141.77,410
T1055,South,Test,CAT07,Hardlines,2026-06-01,Post,16538.61,410
T1055,South,Test,CAT07,Hardlines,2026-06-08,Post,17865.55,889
T1055,South,Test,CAT07,Hardlines,2026-06-15,Post,16893.15,677
T1055,South,Test,CAT07,Hardlines,2026-06-22,Post,17680.6,461
T1055,South,Test,CAT07,Hardlines,2026-06-29,Post,19831.87,490
T1055,South,Test,CAT08,Softlines,2026-01-05,Pre,14492.29,498
T1055,South,Test,CAT08,Softlines,2026-01-12,Pre,13375.04,504
T1055,South,Test,CAT08,Softlines,2026-01-19,Pre,12229.94,500
T1055,South,Test,CAT08,Softlines,2026-01-26,Pre,12093.26,443
T1055,South,Test,CAT08,Softlines,2026-02-02,Pre,12195.13,276
T1055,South,Test,CAT08,Softlines,2026-02-09,Pre,12023.69,458
T1055,South,Test,CAT08,Softlines,2026-02-16,Pre,12963.96,342
T1055,South,Test,CAT08,Softlines,2026-02-23,Pre,14069.39,409
T1055,South,Test,CAT08,Softlines,2026-03-02,Pre,12916.5,509
T1055,South,Test,CAT08,Softlines,2026-03-09,Pre,13839.47,703
